order_id,order_date,region,sales_rep,customer_segment,product_category,product_name,units,unit_price,discount_pct,revenue,returned
ORD-000245,2025-01-31,South,S. Patel,Mid-Market,Hardware,Nimbus Monitor,1,2081.78,0.08,1915.24,No
ORD-000246,2025-01-31,South,M. Okafor,Enterprise,Software,SecureGuard License,1,463.14,0.124,405.71,No
ORD-000247,2025-02-01,South,M. Okafor,Enterprise,Software,DataLens License,1,355.55,0.109,316.8,No
ORD-000248,2025-02-01,West,T. Brooks,Mid-Market,Services,Custom Training,3,1015.98,0.036,2938.21,No
ORD-000249,2025-02-01,East,J. Kim,Mid-Market,Hardware,Titan Desktop,1,2356.86,0.12,2074.04,No
ORD-000250,2025-02-01,East,L. Nguyen,Mid-Market,Services,Onboarding Package,1,1208.66,0.113,1072.08,No
ORD-000251,2025-02-01,East,L. Nguyen,SMB,Accessories,USB-C Hub,4,119.29,0.032,461.89,No
ORD-000252,2025-02-01,South,M. Okafor,Enterprise,Accessories,Laptop Sleeve,3,37.52,0.229,86.78,Yes
ORD-000253,2025-02-01,South,M. Okafor,SMB,Software,SecureGuard License,1,334.74,0.04,321.35,No
ORD-000254,2025-02-01,North,A. Chen,Enterprise,Services,Custom Training,1,917.57,0.111,815.72,No
ORD-000255,2025-02-01,North,A. Chen,SMB,Accessories,USB-C Hub,4,16.08,0.043,61.55,No
ORD-000256,2025-02-01,North,A. Chen,Enterprise,Accessories,Wireless Mouse,1,55.45,0.192,44.8,No
ORD-000257,2025-02-02,South,S. Patel,SMB,Hardware,Nimbus Monitor,1,1057.33,0.071,982.26,No
ORD-000258,2025-02-02,South,S. Patel,SMB,Software,SecureGuard License,1,404.79,0.021,396.29,No
ORD-000259,2025-02-02,West,D. Rossi,Mid-Market,Hardware,Falcon Laptop,1,1458.26,0.092,1324.1,No
ORD-000260,2025-02-02,West,D. Rossi,SMB,Accessories,Wireless Mouse,3,74.86,0.058,211.55,No
ORD-000261,2025-02-02,North,A. Chen,SMB,Software,SecureGuard License,2,540.7,0.029,1050.04,No
ORD-000262,2025-02-02,South,M. Okafor,Enterprise,Software,SecureGuard License,1,305.3,0.186,248.51,No
ORD-000263,2025-02-02,North,A. Chen,SMB,Services,Custom Training,3,1316.0,0.018,3876.94,No
ORD-000264,2025-02-03,North,A. Chen,Mid-Market,Hardware,Titan Desktop,3,1976.73,0.099,5343.1,Yes
ORD-000265,2025-02-03,West,D. Rossi,Mid-Market,Hardware,Falcon Laptop,1,2412.28,0.094,2185.53,No
ORD-000266,2025-02-03,West,D. Rossi,SMB,Accessories,USB-C Hub,5,73.24,0.045,349.72,Yes
ORD-000267,2025-02-03,South,S. Patel,Mid-Market,Accessories,Wireless Mouse,3,99.65,0.121,262.78,No
ORD-000268,2025-02-03,North,R. Diaz,Mid-Market,Software,DataLens License,1,212.25,0.018,208.43,No
ORD-000269,2025-02-03,West,T. Brooks,SMB,Accessories,USB-C Hub,6,95.39,0.013,564.9,No
ORD-000270,2025-02-04,North,A. Chen,SMB,Software,SecureGuard License,1,347.37,0.02,340.42,No
ORD-000271,2025-02-04,West,D. Rossi,Mid-Market,Accessories,Laptop Sleeve,4,15.58,0.073,57.77,No
ORD-000272,2025-02-04,South,S. Patel,Enterprise,Software,DataLens License,1,433.92,0.05,412.22,No
ORD-000273,2025-02-04,East,J. Kim,SMB,Accessories,Webcam HD,2,101.21,0.047,192.91,No
ORD-000274,2025-02-04,West,T. Brooks,Mid-Market,Hardware,Falcon Laptop,2,2462.87,0.064,4610.49,No
ORD-000275,2025-02-04,North,R. Diaz,Mid-Market,Hardware,Titan Desktop,1,1047.48,0.063,981.49,No
ORD-000276,2025-02-04,South,M. Okafor,SMB,Software,FlowSuite License,1,525.04,0.008,520.84,No
ORD-000277,2025-02-04,South,M. Okafor,Mid-Market,Accessories,USB-C Hub,4,93.16,0.123,326.81,No
ORD-000278,2025-02-04,North,A. Chen,Enterprise,Accessories,Laptop Sleeve,5,75.37,0.047,359.14,No
ORD-000279,2025-02-04,North,R. Diaz,Mid-Market,Software,SecureGuard License,3,207.55,0.015,613.31,No
ORD-000280,2025-02-05,South,S. Patel,SMB,Services,Custom Training,1,1492.63,0.045,1425.46,No
ORD-000281,2025-02-05,South,M. Okafor,Mid-Market,Hardware,Titan Desktop,3,2001.07,0.056,5667.03,No
ORD-000282,2025-02-05,West,D. Rossi,Enterprise,Services,Priority Support,2,1394.95,0.105,2496.96,No
ORD-000283,2025-02-05,South,S. Patel,Mid-Market,Services,Priority Support,1,354.79,0.138,305.83,No
ORD-000284,2025-02-05,East,L. Nguyen,Enterprise,Services,Custom Training,1,1148.42,0.036,1107.08,No
ORD-000285,2025-02-05,East,L. Nguyen,Mid-Market,Hardware,Falcon Laptop,2,1720.85,0.014,3393.52,Yes
ORD-000286,2025-02-05,West,D. Rossi,SMB,Software,DataLens License,6,301.09,0.059,1699.95,No
ORD-000287,2025-02-05,North,R. Diaz,SMB,Accessories,Laptop Sleeve,2,21.93,0.007,43.55,No
ORD-000288,2025-02-06,North,R. Diaz,SMB,Accessories,Wireless Mouse,1,78.33,0.062,73.47,No
ORD-000289,2025-02-06,East,J. Kim,SMB,Hardware,Titan Desktop,1,2476.89,0.007,2459.55,No
ORD-000290,2025-02-06,East,J. Kim,SMB,Hardware,Titan Desktop,4,2090.6,0.068,7793.76,No
ORD-000291,2025-02-06,West,T. Brooks,SMB,Accessories,Wireless Mouse,2,110.81,0.013,218.74,No
ORD-000292,2025-02-06,West,T. Brooks,SMB,Accessories,Laptop Sleeve,1,86.57,0.047,82.5,No
ORD-000293,2025-02-07,North,R. Diaz,Mid-Market,Software,DataLens License,2,265.61,0.115,470.13,No
ORD-000294,2025-02-07,West,T. Brooks,SMB,Hardware,Nimbus Monitor,1,1042.75,0.052,988.53,No
ORD-000295,2025-02-07,West,T. Brooks,Enterprise,Accessories,USB-C Hub,5,41.53,0.016,204.33,No
ORD-000296,2025-02-07,South,M. Okafor,SMB,Hardware,Falcon Laptop,1,1466.56,0.034,1416.7,No
ORD-000297,2025-02-07,North,R. Diaz,SMB,Software,DataLens License,1,253.88,0.027,247.03,No
ORD-000298,2025-02-07,West,D. Rossi,SMB,Accessories,Laptop Sleeve,2,38.88,0.006,77.29,No
ORD-000299,2025-02-08,North,A. Chen,SMB,Software,FlowSuite License,2,402.84,0.009,798.43,No
ORD-000300,2025-02-08,West,T. Brooks,SMB,Services,Custom Training,1,1154.97,0.033,1116.86,No
ORD-000301,2025-02-08,North,R. Diaz,SMB,Hardware,Falcon Laptop,2,1478.72,0.027,2877.59,No
ORD-000302,2025-02-08,South,M. Okafor,SMB,Software,DataLens License,1,447.71,0.003,446.37,No
ORD-000303,2025-02-08,West,T. Brooks,Mid-Market,Services,Priority Support,1,385.13,0.066,359.71,No
ORD-000304,2025-02-08,South,S. Patel,Enterprise,Accessories,Wireless Mouse,3,23.67,0.136,61.35,No
ORD-000305,2025-02-08,North,R. Diaz,SMB,Services,Custom Training,2,1497.6,0.001,2992.2,No
ORD-000306,2025-02-08,West,D. Rossi,Mid-Market,Software,SecureGuard License,1,420.87,0.069,391.83,No
ORD-000307,2025-02-08,North,A. Chen,Mid-Market,Hardware,Nimbus Monitor,1,2341.81,0.086,2140.41,Yes
ORD-000308,2025-02-08,North,R. Diaz,SMB,Accessories,USB-C Hub,4,97.18,0.024,379.39,No
ORD-000309,2025-02-08,South,S. Patel,Mid-Market,Services,Custom Training,3,1135.86,0.125,2981.63,No
ORD-000310,2025-02-08,West,D. Rossi,Mid-Market,Software,SecureGuard License,1,505.53,0.127,441.33,No
ORD-000311,2025-02-08,North,R. Diaz,Mid-Market,Services,Onboarding Package,2,971.15,0.101,1746.13,No
ORD-000312,2025-02-08,South,S. Patel,Mid-Market,Software,SecureGuard License,2,431.45,0.051,818.89,No
ORD-000313,2025-02-09,South,S. Patel,Enterprise,Software,SecureGuard License,1,234.04,0.152,198.47,No
ORD-000314,2025-02-09,South,S. Patel,Enterprise,Accessories,Webcam HD,4,115.09,0.062,431.82,No
ORD-000315,2025-02-09,North,R. Diaz,SMB,Hardware,Titan Desktop,1,1223.21,0.046,1166.94,No
ORD-000316,2025-02-09,West,D. Rossi,Mid-Market,Services,Priority Support,1,650.49,0.053,616.01,No
ORD-000317,2025-02-09,North,R. Diaz,Mid-Market,Hardware,Titan Desktop,1,1424.51,0.038,1370.38,No
ORD-000318,2025-02-09,South,S. Patel,SMB,Hardware,Nimbus Monitor,2,1397.11,0.034,2699.22,No
ORD-000319,2025-02-10,North,A. Chen,Mid-Market,Accessories,Webcam HD,2,16.66,0.101,29.95,Yes
ORD-000320,2025-02-10,East,L. Nguyen,Mid-Market,Software,DataLens License,1,379.01,0.022,370.67,No
ORD-000321,2025-02-10,North,A. Chen,Mid-Market,Hardware,Falcon Laptop,2,1763.21,0.107,3149.09,No
ORD-000322,2025-02-10,North,R. Diaz,Mid-Market,Accessories,Laptop Sleeve,4,69.26,0.148,236.04,No
ORD-000323,2025-02-10,North,A. Chen,Mid-Market,Hardware,Falcon Laptop,1,1017.91,0.081,935.46,No
ORD-000324,2025-02-10,West,D. Rossi,Enterprise,Software,SecureGuard License,1,440.42,0.177,362.47,No
ORD-000325,2025-02-10,North,R. Diaz,SMB,Hardware,Nimbus Monitor,1,1947.31,0.021,1906.42,No
ORD-000326,2025-02-11,North,R. Diaz,SMB,Accessories,Webcam HD,1,16.02,0.046,15.28,No
ORD-000327,2025-02-11,North,A. Chen,SMB,Software,FlowSuite License,1,325.82,0.021,318.98,No
ORD-000328,2025-02-11,North,R. Diaz,SMB,Accessories,Laptop Sleeve,3,107.82,0.019,317.31,No
ORD-000329,2025-02-11,West,T. Brooks,SMB,Software,FlowSuite License,2,305.59,0.028,594.07,No
ORD-000330,2025-02-11,South,M. Okafor,Enterprise,Services,Custom Training,2,632.88,0.025,1234.12,No
ORD-000331,2025-02-11,West,T. Brooks,Mid-Market,Accessories,Webcam HD,3,54.14,0.086,148.45,No
ORD-000332,2025-02-11,South,M. Okafor,SMB,Software,FlowSuite License,1,365.02,0.072,338.74,No
ORD-000333,2025-02-12,East,L. Nguyen,SMB,Services,Priority Support,1,897.41,0.023,876.77,No
ORD-000334,2025-02-12,South,S. Patel,SMB,Accessories,Wireless Mouse,1,102.34,0.0,102.34,No
ORD-000335,2025-02-12,East,J. Kim,SMB,Services,Custom Training,1,863.82,0.073,800.76,No
ORD-000336,2025-02-12,South,M. Okafor,Mid-Market,Accessories,Wireless Mouse,1,92.29,0.058,86.94,No
ORD-000337,2025-02-12,North,A. Chen,SMB,Services,Custom Training,1,1223.47,0.021,1197.78,No
ORD-000338,2025-02-12,East,L. Nguyen,SMB,Accessories,Laptop Sleeve,3,76.49,0.026,223.5,No
ORD-000339,2025-02-12,West,D. Rossi,SMB,Accessories,USB-C Hub,3,49.43,0.011,146.66,No
ORD-000340,2025-02-13,North,R. Diaz,SMB,Accessories,Laptop Sleeve,3,48.66,0.046,139.26,No
ORD-000341,2025-02-13,North,A. Chen,SMB,Accessories,Wireless Mouse,3,73.48,0.014,217.35,No
ORD-000342,2025-02-13,West,D. Rossi,Enterprise,Accessories,Wireless Mouse,2,36.16,0.051,68.63,No
ORD-000343,2025-02-13,West,T. Brooks,SMB,Software,SecureGuard License,1,141.67,0.046,135.15,No
ORD-000344,2025-02-13,West,T. Brooks,SMB,Accessories,Wireless Mouse,1,103.46,0.027,100.67,No
ORD-000345,2025-02-13,East,J. Kim,Mid-Market,Software,SecureGuard License,5,190.66,0.011,942.81,No
ORD-000346,2025-02-13,North,A. Chen,Mid-Market,Accessories,Wireless Mouse,2,110.1,0.004,219.32,No
ORD-000347,2025-02-13,West,T. Brooks,SMB,Accessories,Laptop Sleeve,2,93.95,0.024,183.39,No
ORD-000348,2025-02-13,North,A. Chen,SMB,Accessories,Wireless Mouse,1,54.33,0.023,53.08,No
ORD-000349,2025-02-13,South,M. Okafor,Enterprise,Accessories,Webcam HD,2,46.77,0.15,79.51,No
ORD-000350,2025-02-13,East,J. Kim,Enterprise,Accessories,Wireless Mouse,3,62.05,0.127,162.51,No
ORD-000351,2025-02-13,North,R. Diaz,Mid-Market,Accessories,Webcam HD,1,72.32,0.118,63.79,Yes
ORD-000352,2025-02-14,North,R. Diaz,SMB,Software,FlowSuite License,3,331.58,0.024,970.87,No
ORD-000353,2025-02-14,North,A. Chen,Enterprise,Hardware,Nimbus Monitor,3,1901.31,0.225,4420.55,No
ORD-000354,2025-02-14,West,T. Brooks,Enterprise,Accessories,USB-C Hub,1,67.31,0.061,63.2,No
ORD-000355,2025-02-14,North,A. Chen,Mid-Market,Software,SecureGuard License,1,573.49,0.073,531.63,No
ORD-000356,2025-02-14,West,T. Brooks,Enterprise,Software,FlowSuite License,1,221.02,0.071,205.33,No
ORD-000357,2025-02-15,North,R. Diaz,Mid-Market,Hardware,Nimbus Monitor,1,2075.48,0.149,1766.23,No
ORD-000358,2025-02-15,East,J. Kim,SMB,Hardware,Nimbus Monitor,2,2362.12,0.018,4639.2,No
ORD-000359,2025-02-15,South,M. Okafor,Mid-Market,Hardware,Titan Desktop,3,1677.74,0.101,4524.86,No
ORD-000360,2025-02-15,West,D. Rossi,SMB,Software,SecureGuard License,2,322.62,0.029,626.53,No
ORD-000361,2025-02-15,North,R. Diaz,Enterprise,Software,FlowSuite License,1,267.98,0.102,240.65,No
ORD-000362,2025-02-15,South,S. Patel,SMB,Accessories,Wireless Mouse,3,119.59,0.019,351.95,No
ORD-000363,2025-02-15,West,T. Brooks,Mid-Market,Accessories,USB-C Hub,3,70.35,0.125,184.67,No
ORD-000364,2025-02-16,North,A. Chen,Enterprise,Accessories,USB-C Hub,5,15.62,0.017,76.77,No
ORD-000365,2025-02-16,North,A. Chen,Mid-Market,Software,DataLens License,1,378.75,0.068,353.0,No
ORD-000366,2025-02-16,North,R. Diaz,SMB,Software,FlowSuite License,1,210.46,0.076,194.47,No
ORD-000367,2025-02-16,South,S. Patel,Enterprise,Services,Custom Training,1,462.76,0.076,427.59,No
ORD-000368,2025-02-16,West,D. Rossi,Mid-Market,Software,FlowSuite License,1,427.78,0.057,403.4,No
ORD-000369,2025-02-16,North,A. Chen,SMB,Software,SecureGuard License,1,430.6,0.016,423.71,No
ORD-000370,2025-02-16,North,A. Chen,Mid-Market,Hardware,Falcon Laptop,1,2317.55,0.12,2039.44,No
ORD-000371,2025-02-16,North,R. Diaz,Mid-Market,Accessories,USB-C Hub,2,21.68,0.052,41.11,No
ORD-000372,2025-02-16,North,R. Diaz,Enterprise,Accessories,Laptop Sleeve,1,99.86,0.072,92.67,No
ORD-000373,2025-02-16,South,S. Patel,Enterprise,Accessories,Wireless Mouse,2,41.81,0.03,81.11,No
ORD-000374,2025-02-16,North,R. Diaz,SMB,Software,DataLens License,1,548.34,0.012,541.76,No
ORD-000375,2025-02-16,North,A. Chen,Enterprise,Hardware,Titan Desktop,2,2263.75,0.205,3599.36,No
ORD-000376,2025-02-16,North,A. Chen,SMB,Software,DataLens License,2,350.43,0.019,687.54,No
ORD-000377,2025-02-17,East,J. Kim,Mid-Market,Accessories,USB-C Hub,2,100.78,0.004,200.75,No
ORD-000378,2025-02-17,South,M. Okafor,Enterprise,Services,Priority Support,2,1407.55,0.245,2125.4,No
ORD-000379,2025-02-17,West,T. Brooks,Mid-Market,Accessories,Wireless Mouse,5,65.81,0.145,281.34,No
ORD-000380,2025-02-17,South,M. Okafor,Enterprise,Accessories,Wireless Mouse,6,114.47,0.1,618.14,No
ORD-000381,2025-02-17,East,J. Kim,Mid-Market,Accessories,USB-C Hub,5,16.62,0.095,75.21,No
ORD-000382,2025-02-17,West,T. Brooks,SMB,Hardware,Titan Desktop,3,1534.61,0.076,4253.94,No
ORD-000383,2025-02-17,West,D. Rossi,Enterprise,Software,DataLens License,2,317.23,0.169,527.24,No
ORD-000384,2025-02-17,West,T. Brooks,Mid-Market,Accessories,Laptop Sleeve,3,42.6,0.11,113.74,No
ORD-000385,2025-02-17,East,J. Kim,SMB,Services,Custom Training,1,678.21,0.028,659.22,No
ORD-000386,2025-02-17,North,A. Chen,Enterprise,Accessories,USB-C Hub,5,66.53,0.211,262.46,No
ORD-000387,2025-02-18,East,J. Kim,SMB,Accessories,Laptop Sleeve,3,20.98,0.002,62.81,No
ORD-000388,2025-02-18,South,M. Okafor,SMB,Hardware,Nimbus Monitor,1,1230.52,0.035,1187.45,No
ORD-000389,2025-02-18,West,T. Brooks,Mid-Market,Hardware,Titan Desktop,1,2078.91,0.099,1873.1,No
ORD-000390,2025-02-18,North,R. Diaz,Mid-Market,Hardware,Nimbus Monitor,1,1642.16,0.025,1601.11,No
ORD-000391,2025-02-18,South,M. Okafor,SMB,Software,FlowSuite License,1,489.91,0.034,473.25,No
ORD-000392,2025-02-18,West,T. Brooks,Mid-Market,Software,FlowSuite License,1,325.09,0.043,311.11,No
ORD-000393,2025-02-18,North,R. Diaz,Enterprise,Hardware,Falcon Laptop,1,1745.08,0.098,1574.06,No
ORD-000394,2025-02-19,West,T. Brooks,SMB,Accessories,Laptop Sleeve,3,89.1,0.028,259.82,No
ORD-000395,2025-02-19,North,R. Diaz,Mid-Market,Accessories,Webcam HD,2,61.22,0.14,105.3,No
ORD-000396,2025-02-19,West,T. Brooks,Mid-Market,Accessories,USB-C Hub,4,91.07,0.021,356.63,No
ORD-000397,2025-02-19,West,T. Brooks,Mid-Market,Accessories,Webcam HD,4,98.03,0.134,339.58,No
ORD-000398,2025-02-19,South,S. Patel,SMB,Accessories,USB-C Hub,2,24.43,0.004,48.66,No
ORD-000399,2025-02-19,North,R. Diaz,Mid-Market,Software,FlowSuite License,1,148.53,0.146,126.84,No
ORD-000400,2025-02-19,West,T. Brooks,SMB,Accessories,Wireless Mouse,2,100.81,0.019,197.79,No
ORD-000401,2025-02-20,West,T. Brooks,Mid-Market,Accessories,Wireless Mouse,5,116.51,0.029,565.66,No
ORD-000402,2025-02-20,West,D. Rossi,Enterprise,Accessories,USB-C Hub,6,22.57,0.027,131.76,No
ORD-000403,2025-02-20,North,A. Chen,SMB,Accessories,Laptop Sleeve,3,105.15,0.038,303.46,No
ORD-000404,2025-02-20,South,S. Patel,Mid-Market,Accessories,Wireless Mouse,2,90.97,0.09,165.57,No
ORD-000405,2025-02-21,North,R. Diaz,Mid-Market,Accessories,Laptop Sleeve,1,96.76,0.081,88.92,No
ORD-000406,2025-02-21,North,R. Diaz,SMB,Hardware,Falcon Laptop,1,2128.85,0.08,1958.54,No
ORD-000407,2025-02-21,South,M. Okafor,Mid-Market,Software,FlowSuite License,2,179.81,0.101,323.3,No
ORD-000408,2025-02-21,West,T. Brooks,Enterprise,Software,SecureGuard License,3,470.89,0.018,1387.24,No
ORD-000409,2025-02-21,West,T. Brooks,SMB,Accessories,Wireless Mouse,4,43.12,0.027,167.82,No
ORD-000410,2025-02-21,South,M. Okafor,Mid-Market,Hardware,Falcon Laptop,2,1445.14,0.024,2820.91,No
ORD-000411,2025-02-22,East,L. Nguyen,Mid-Market,Accessories,USB-C Hub,3,111.82,0.124,293.86,No
ORD-000412,2025-02-22,North,A. Chen,Enterprise,Software,SecureGuard License,1,323.78,0.121,284.6,No
ORD-000413,2025-02-22,West,T. Brooks,Mid-Market,Services,Custom Training,1,1345.55,0.089,1225.8,No
ORD-000414,2025-02-22,West,D. Rossi,Mid-Market,Software,DataLens License,1,420.84,0.019,412.84,No
ORD-000415,2025-02-22,West,D. Rossi,SMB,Services,Priority Support,1,788.86,0.043,754.94,No
ORD-000416,2025-02-22,West,D. Rossi,SMB,Software,SecureGuard License,1,390.71,0.038,375.86,No
ORD-000417,2025-02-22,West,T. Brooks,Enterprise,Accessories,Laptop Sleeve,2,105.33,0.07,195.91,No
ORD-000418,2025-02-22,North,A. Chen,Mid-Market,Accessories,USB-C Hub,3,80.26,0.081,221.28,No
ORD-000419,2025-02-22,North,A. Chen,Enterprise,Services,Custom Training,1,669.25,0.244,505.95,No
ORD-000420,2025-02-22,North,A. Chen,SMB,Hardware,Falcon Laptop,3,1323.86,0.061,3729.31,No
ORD-000421,2025-02-22,West,T. Brooks,Enterprise,Software,FlowSuite License,2,307.32,0.146,524.9,No
ORD-000422,2025-02-22,South,S. Patel,Mid-Market,Hardware,Nimbus Monitor,2,1435.16,0.029,2787.08,No
ORD-000423,2025-02-22,North,R. Diaz,SMB,Hardware,Titan Desktop,2,1506.2,0.034,2909.98,No
ORD-000424,2025-02-23,East,J. Kim,SMB,Hardware,Titan Desktop,2,1659.22,0.014,3271.98,No
ORD-000425,2025-02-23,South,S. Patel,Enterprise,Services,Custom Training,1,1299.8,0.084,1190.62,No
ORD-000426,2025-02-23,North,A. Chen,SMB,Software,DataLens License,1,527.17,0.003,525.59,No
ORD-000427,2025-02-23,West,T. Brooks,Mid-Market,Accessories,Wireless Mouse,3,102.53,0.005,306.05,No
ORD-000428,2025-02-23,East,L. Nguyen,SMB,Hardware,Titan Desktop,1,1855.62,0.07,1725.73,No
ORD-000429,2025-02-23,West,T. Brooks,SMB,Services,Onboarding Package,1,702.59,0.041,673.78,No
ORD-000430,2025-02-23,South,S. Patel,Mid-Market,Hardware,Falcon Laptop,1,2160.84,0.062,2026.87,Yes
ORD-000431,2025-02-23,West,T. Brooks,SMB,Services,Custom Training,1,1225.34,0.045,1170.2,No
ORD-000432,2025-02-23,South,S. Patel,Enterprise,Services,Priority Support,1,1115.62,0.094,1010.75,No
ORD-000433,2025-02-23,West,T. Brooks,SMB,Hardware,Nimbus Monitor,1,1429.46,0.013,1410.88,No
ORD-000434,2025-02-24,North,R. Diaz,Mid-Market,Hardware,Titan Desktop,3,1257.82,0.147,3218.76,No
ORD-000435,2025-02-24,West,T. Brooks,Enterprise,Accessories,Laptop Sleeve,1,87.23,0.211,68.82,No
ORD-000436,2025-02-24,West,D. Rossi,Enterprise,Hardware,Titan Desktop,2,1410.67,0.017,2773.38,No
ORD-000437,2025-02-24,South,S. Patel,SMB,Services,Onboarding Package,2,566.01,0.049,1076.55,No
ORD-000438,2025-02-24,West,T. Brooks,Mid-Market,Accessories,Webcam HD,3,59.05,0.041,169.89,No
ORD-000439,2025-02-24,West,T. Brooks,SMB,Accessories,USB-C Hub,1,98.83,0.01,97.84,Yes
ORD-000440,2025-02-25,North,R. Diaz,Enterprise,Software,FlowSuite License,2,565.47,0.165,944.33,No
ORD-000441,2025-02-25,West,D. Rossi,Mid-Market,Accessories,Wireless Mouse,3,32.84,0.138,84.92,No
ORD-000442,2025-02-25,East,J. Kim,SMB,Accessories,USB-C Hub,3,69.76,0.057,197.35,No
ORD-000443,2025-02-25,North,R. Diaz,SMB,Services,Onboarding Package,2,622.32,0.014,1227.22,No
ORD-000444,2025-02-25,South,S. Patel,Mid-Market,Services,Onboarding Package,5,1229.9,0.114,5448.46,No
ORD-000445,2025-02-25,South,S. Patel,Enterprise,Software,FlowSuite License,1,183.61,0.244,138.81,No
ORD-000446,2025-02-25,West,D. Rossi,Enterprise,Accessories,Laptop Sleeve,6,102.41,0.017,604.01,Yes
ORD-000447,2025-02-25,North,R. Diaz,Enterprise,Software,DataLens License,1,520.48,0.127,454.38,No
ORD-000448,2025-02-26,East,J. Kim,Enterprise,Software,DataLens License,3,592.23,0.011,1757.15,No
ORD-000449,2025-02-26,North,R. Diaz,SMB,Hardware,Titan Desktop,2,2017.43,0.028,3921.88,No
ORD-000450,2025-02-26,West,D. Rossi,Mid-Market,Accessories,Laptop Sleeve,1,24.23,0.05,23.02,No
ORD-000451,2025-02-26,South,S. Patel,SMB,Software,FlowSuite License,1,189.34,0.05,179.87,No
ORD-000452,2025-02-26,South,M. Okafor,Mid-Market,Accessories,Laptop Sleeve,1,43.96,0.146,37.54,No
ORD-000453,2025-02-26,North,R. Diaz,Mid-Market,Accessories,Wireless Mouse,1,60.33,0.037,58.1,No
ORD-000454,2025-02-26,North,A. Chen,SMB,Accessories,USB-C Hub,3,29.64,0.011,87.94,No
ORD-000455,2025-02-26,South,S. Patel,Mid-Market,Software,DataLens License,3,397.85,0.066,1114.78,No
ORD-000456,2025-02-26,North,R. Diaz,SMB,Services,Custom Training,1,706.72,0.08,650.18,No
ORD-000457,2025-02-27,North,A. Chen,Enterprise,Software,FlowSuite License,1,498.52,0.214,391.84,No
ORD-000458,2025-02-27,East,J. Kim,Mid-Market,Software,SecureGuard License,1,420.19,0.062,394.14,No
ORD-000459,2025-02-27,South,S. Patel,SMB,Hardware,Falcon Laptop,1,1088.58,0.018,1068.99,No
ORD-000460,2025-02-27,West,T. Brooks,Enterprise,Accessories,Wireless Mouse,3,62.78,0.072,174.78,No
ORD-000461,2025-02-27,North,R. Diaz,Mid-Market,Services,Onboarding Package,3,1262.75,0.097,3420.79,No
ORD-000462,2025-02-27,South,S. Patel,Mid-Market,Accessories,Wireless Mouse,1,44.58,0.025,43.47,No
ORD-000463,2025-02-27,North,R. Diaz,SMB,Accessories,Wireless Mouse,1,49.1,0.027,47.77,Yes
ORD-000464,2025-02-27,West,D. Rossi,Enterprise,Services,Priority Support,2,883.93,0.02,1732.5,No
ORD-000465,2025-02-27,South,S. Patel,SMB,Hardware,Titan Desktop,1,1940.04,0.046,1850.8,No
ORD-000466,2025-02-27,West,D. Rossi,SMB,Hardware,Titan Desktop,4,1700.91,0.023,6647.16,No
ORD-000467,2025-02-27,North,R. Diaz,SMB,Hardware,Titan Desktop,1,1545.39,0.069,1438.76,No
ORD-000468,2025-02-27,North,A. Chen,SMB,Hardware,Nimbus Monitor,2,1867.12,0.037,3596.07,No
ORD-000469,2025-02-28,South,S. Patel,SMB,Software,DataLens License,1,172.96,0.06,162.58,No
ORD-000470,2025-02-28,South,S. Patel,Enterprise,Software,FlowSuite License,1,127.59,0.18,104.62,No
ORD-000471,2025-02-28,North,R. Diaz,SMB,Hardware,Falcon Laptop,1,2351.84,0.03,2281.28,No
ORD-000472,2025-02-28,East,L. Nguyen,Enterprise,Software,SecureGuard License,2,300.02,0.162,502.83,No
ORD-000473,2025-02-28,North,R. Diaz,SMB,Services,Priority Support,1,1199.49,0.05,1139.52,Yes
ORD-000474,2025-02-28,West,T. Brooks,SMB,Software,DataLens License,2,361.23,0.045,689.95,No
ORD-000475,2025-03-01,West,D. Rossi,SMB,Hardware,Nimbus Monitor,3,2497.31,0.04,7192.25,No
